id,title,type,genre,tmdb_score,popularity,vote_count,release_year,original_language
642,SAKAMOTO DAYS,TV Show,Adventure,8.117,53.1436,227,2025,ja
624,The Walking Dead: Daryl Dixon,TV Show,Adventure,8.1,134.6003,745,2023,en
628,Prison Break,TV Show,Adventure,8.1,108.3591,5576,2005,en
641,S.W.A.T.,TV Show,Adventure,8.1,61.6658,1503,2017,en
843,Hell's Paradise,TV Show,Adventure,8.1,11.3707,329,2023,ja
846,Baki Hanma,TV Show,Adventure,8.1,11.5524,521,2021,ja
869,BAKI,TV Show,Adventure,8.1,8.9047,1331,2018,ja
884,Cells at Work!,TV Show,Adventure,8.1,9.6354,287,2018,ja
1000,Top Boy,TV Show,Adventure,8.1,6.6133,138,2019,en
635,Vikings,TV Show,Adventure,8.095,75.6064,7295,2013,en
637,The Walking Dead,TV Show,Adventure,8.093,69.9486,17182,2010,en
1004,Gyeongseong Creature,TV Show,Adventure,8.046,6.3925,283,2023,ko
696,The Witcher,TV Show,Adventure,8.013,33.2069,6250,2019,en
644,Miraculous: Tales of Ladybug & Cat Noir,TV Show,Adventure,8.0,51.7331,4514,2015,fr
750,The Thundermans,TV Show,Adventure,8.0,17.3562,578,2013,en
874,Warrior,TV Show,Adventure,8.0,9.0796,612,2019,en
933,Devil May Cry,TV Show,Adventure,8.0,7.8168,240,2025,en
935,Jurassic World Camp Cretaceous,TV Show,Adventure,8.0,7.3097,1871,2020,en
950,Dragon Quest: The Adventure of Dai,TV Show,Adventure,8.0,7.4345,122,2020,ja
1111,Scott Pilgrim Takes Off,TV Show,Adventure,8.0,4.8623,345,2023,en
772,The Walking Dead: Dead City,TV Show,Adventure,7.99,13.3206,650,2023,en
202,Jurassic Park,Movie,Adventure,7.96,11.0268,17093,1993,en
731,Archer,TV Show,Adventure,7.957,19.4792,1343,2009,en
711,Ninjago: Masters of Spinjitzu,TV Show,Adventure,7.939,21.5226,748,2012,en
131,Ne Zha,Movie,Adventure,7.914,43.2689,642,2019,zh
258,Suzume,Movie,Adventure,7.91,8.9752,1537,2022,ja
705,The Sandman,TV Show,Adventure,7.909,23.2635,2379,2022,en
391,Cells at Work!,Movie,Adventure,7.9,6.7259,42,2024,ja
648,Lost,TV Show,Adventure,7.9,48.3394,4669,2004,en
662,The 100,TV Show,Adventure,7.9,39.4941,8362,2014,en
675,Pokémon,TV Show,Adventure,7.9,32.3592,2019,1997,ja
989,Mercy for None,TV Show,Adventure,7.9,6.2047,109,2025,ko
1067,The Venture Bros.,TV Show,Adventure,7.9,7.1948,219,2004,en
270,Nimona,Movie,Adventure,7.862,7.423,1237,2023,en
633,Squid Game,TV Show,Adventure,7.862,77.6734,16718,2021,ko
1026,Bad and Crazy,TV Show,Adventure,7.848,6.221,89,2021,ko
767,The Night Agent,TV Show,Adventure,7.8,14.3813,972,2023,en
931,Avatar the Last Airbender,TV Show,Adventure,7.8,8.0639,971,2024,en
953,The Pacific,TV Show,Adventure,7.8,7.1353,2423,2010,en
141,Shrek,Movie,Adventure,7.752,24.5795,17954,2001,en
180,Train to Busan,Movie,Adventure,7.752,13.1059,7955,2016,ko
297,RRR,Movie,Adventure,7.741,8.2064,1446,2022,te
506,Rurouni Kenshin: The Final,Movie,Adventure,7.728,5.8159,509,2021,ja
963,American Primeval,TV Show,Adventure,7.7,7.2874,358,2025,en
1003,Arthdal Chronicles,TV Show,Adventure,7.7,6.1264,72,2019,ko
1103,Money Heist: Korea - Joint Economic Area,TV Show,Adventure,7.7,5.2687,691,2022,ko
1115,Bulgasal: Immortal Souls,TV Show,Adventure,7.7,4.5514,65,2021,ko
744,Vikings: Valhalla,TV Show,Adventure,7.693,18.5962,969,2022,en
156,Jaws,Movie,Adventure,7.677,14.5186,10998,1975,en
878,Black Sails,TV Show,Adventure,7.608,8.6801,1365,2014,en
622,NCIS,TV Show,Adventure,7.6,142.9999,2391,2003,en
725,Fear the Walking Dead,TV Show,Adventure,7.6,20.6228,5049,2015,en
822,Mobile Suit Gundam SEED,TV Show,Adventure,7.6,15.2249,51,2002,ja
879,YAIBA: Samurai Legend,TV Show,Adventure,7.6,9.9493,11,2025,ja
899,Zom 100: Bucket List of the Dead,TV Show,Adventure,7.6,8.0417,163,2023,ja
937,Criminal Code,TV Show,Adventure,7.6,7.6971,111,2023,pt
976,Berlin,TV Show,Adventure,7.6,6.7649,571,2023,es
894,The Eternaut,TV Show,Adventure,7.563,8.4683,394,2025,es
543,Bāhubali: The Beginning,Movie,Adventure,7.541,5.4319,858,2015,te
1024,Trigger,TV Show,Adventure,7.518,6.1497,55,2025,ko
499,Wallace & Gromit: Vengeance Most Fowl,Movie,Adventure,7.516,6.1657,545,2024,en
207,E.T. the Extra-Terrestrial,Movie,Adventure,7.514,10.0568,11545,1982,en
599,Rurouni Kenshin Part I: Origins,Movie,Adventure,7.5,4.8482,848,2012,ja
810,Lost in Space,TV Show,Adventure,7.5,11.3791,1738,2018,en
816,Fauda,TV Show,Adventure,7.5,11.4174,224,2015,he
968,The Recruit,TV Show,Adventure,7.5,5.9124,406,2022,en
992,Kung Fu Panda: The Dragon Knight,TV Show,Adventure,7.5,5.3981,240,2022,en
1035,Great Pretender,TV Show,Adventure,7.5,8.4386,124,2020,ja
902,Disenchantment,TV Show,Adventure,7.44,9.2802,1208,2018,en
929,A Series of Unfortunate Events,TV Show,Adventure,7.4,9.1558,951,2017,en
978,Dawn of the Croods,TV Show,Adventure,7.4,7.2236,96,2015,en
1120,Yasuke,TV Show,Adventure,7.4,3.9824,241,2021,ja
199,Amaran,Movie,Adventure,7.382,11.4361,241,2024,ta
680,Blindspot,TV Show,Adventure,7.382,31.3856,2486,2015,en
158,Bad Boys: Ride or Die,Movie,Adventure,7.366,15.865,3033,2024,en
538,Okja,Movie,Adventure,7.349,5.5929,4407,2017,en
281,Enola Holmes 2,Movie,Adventure,7.343,7.7085,1596,2022,en
164,Shrek 2,Movie,Adventure,7.301,15.6456,12896,2004,en
358,The Sea Beast,Movie,Adventure,7.3,7.0082,1585,2022,en
694,Supergirl,TV Show,Adventure,7.3,27.2335,4271,2015,en
740,Wolf King,TV Show,Adventure,7.3,16.9042,32,2025,en
942,World Trigger,TV Show,Adventure,7.3,7.504,42,2014,ja
964,Marco Polo,TV Show,Adventure,7.3,6.7856,548,2014,en
1089,Bandidos,TV Show,Adventure,7.3,5.2457,133,2024,es
450,The Prince of Egypt,Movie,Adventure,7.296,5.432,4132,1998,en
790,DC's Legends of Tomorrow,TV Show,Adventure,7.273,12.8966,2372,2016,en
315,Enola Holmes,Movie,Adventure,7.25,7.8745,6260,2020,en
168,Mission: Impossible - Rogue Nation,Movie,Adventure,7.218,12.8678,9285,2015,en
200,Sherlock Holmes,Movie,Adventure,7.216,9.9016,14327,2009,en
198,Transformers: Rise of the Beasts,Movie,Adventure,7.211,12.6062,5018,2023,en
303,The Karate Kid,Movie,Adventure,7.209,6.6516,4460,1984,en
425,One Piece Film Red,Movie,Adventure,7.2,6.2006,1079,2022,ja
889,Beyblade X,TV Show,Adventure,7.2,8.4888,8,2023,ja
904,WWE Superstars,TV Show,Adventure,7.2,8.0514,32,2009,en
910,Beyblade X,TV Show,Adventure,7.2,8.4888,8,2023,ja
249,Sherlock Holmes: A Game of Shadows,Movie,Adventure,7.143,7.009,10602,2011,en
242,My Hero Academia: You're Next,Movie,Adventure,7.135,9.1689,163,2024,ja
478,Mary and The Witch's Flower,Movie,Adventure,7.118,7.2611,840,2017,ja
457,Paddington,Movie,Adventure,7.113,5.3518,3980,2014,en
209,Mission: Impossible - Ghost Protocol,Movie,Adventure,7.105,10.2111,10355,2011,en
364,The School for Good and Evil,Movie,Adventure,7.1,7.1596,1313,2022,en
369,Kantara,Movie,Adventure,7.1,7.2673,106,2022,kn
587,The Land Before Time,Movie,Adventure,7.1,4.6229,2619,1988,en
844,Dragons: Rescue Riders,TV Show,Adventure,7.1,10.7089,15,2019,en
1021,Skull Island,TV Show,Adventure,7.1,5.611,90,2023,en
1117,The Good Detective,TV Show,Adventure,7.1,5.1038,37,2020,ko
330,Starship Troopers,Movie,Adventure,7.089,7.4621,5178,1997,en
857,Power Rangers,TV Show,Adventure,7.089,9.0735,804,1993,en
451,The Man from U.N.C.L.E.,Movie,Adventure,7.083,4.9093,6549,2015,en
157,Charlie and the Chocolate Factory,Movie,Adventure,7.041,15.9248,15643,2005,en
184,Mission: Impossible,Movie,Adventure,7.011,11.9553,9521,1996,en
532,The Adam Project,Movie,Adventure,7.009,4.9807,4625,2022,en
276,Damsel,Movie,Adventure,7.008,7.5878,2535,2024,en
174,The Garfield Movie,Movie,Adventure,7.0,13.2857,1321,2024,en
793,Van Helsing,TV Show,Adventure,7.0,13.2772,893,2016,en
897,Black Lightning,TV Show,Adventure,7.0,8.7603,904,2018,en
957,Obliterated,TV Show,Adventure,7.0,7.6507,185,2023,en
995,Hit & Run,TV Show,Adventure,7.0,5.086,108,2021,en
439,Chicken Run: Dawn of the Nugget,Movie,Adventure,6.943,6.5623,824,2023,en
269,Plane,Movie,Adventure,6.917,8.6982,2460,2023,en
170,Pacific Rim,Movie,Adventure,6.911,13.4283,12866,2013,en
547,Hostiles,Movie,Adventure,6.9,5.3626,2386,2017,en
603,Golden Kamuy,Movie,Adventure,6.9,4.887,77,2024,ja
947,My Country: The New Age,TV Show,Adventure,6.9,7.5782,54,2019,ko
1080,Kabaneri of the Iron Fortress,TV Show,Adventure,6.9,5.8542,172,2016,ja
257,Paddington in Peru,Movie,Adventure,6.85,8.0986,496,2024,en
204,Fast & Furious Presents: Hobbs & Shaw,Movie,Adventure,6.847,11.4946,7481,2019,en
649,Arrow,TV Show,Adventure,6.8,49.914,6127,2012,en
898,Pororo the Little Penguin,TV Show,Adventure,6.8,7.9549,8,2003,ko
206,Mission: Impossible III,Movie,Adventure,6.749,11.3669,7259,2006,en
481,Harold and the Purple Crayon,Movie,Adventure,6.737,5.4656,310,2024,en
154,The Amazing Spider-Man,Movie,Adventure,6.721,15.6416,17919,2012,en
230,Plankton: The Movie,Movie,Adventure,6.72,9.4244,123,2025,en
132,Venom: The Last Dance,Movie,Adventure,6.702,34.3535,3721,2024,en
474,Peninsula,Movie,Adventure,6.7,6.0256,2463,2020,ko
592,Badland Hunters,Movie,Adventure,6.7,5.3669,756,2024,ko
460,Spellbound,Movie,Adventure,6.667,5.616,276,2024,en
991,FUBAR,TV Show,Adventure,6.661,6.9918,470,2023,en
528,Troll,Movie,Adventure,6.6,5.5538,1800,2022,no
381,Puss in Boots,Movie,Adventure,6.582,8.101,4289,2011,en
247,The Grey,Movie,Adventure,6.568,8.0995,3951,2012,en
255,The Karate Kid,Movie,Adventure,6.563,8.9836,6314,2010,en
400,Alpha,Movie,Adventure,6.529,6.0224,2632,2018,en
149,The Amazing Spider-Man 2,Movie,Adventure,6.523,18.3628,13726,2014,en
298,The Electric State,Movie,Adventure,6.508,9.1781,1352,2025,en
142,Kraven the Hunter,Movie,Adventure,6.5,18.1475,1997,2024,en
171,Penguins of Madagascar,Movie,Adventure,6.5,14.8077,4309,2014,en
514,Mowgli: Legend of the Jungle,Movie,Adventure,6.5,5.6909,2536,2018,en
556,U-571,Movie,Adventure,6.5,4.5858,1280,2000,en
960,Ghost in the Shell: SAC_2045,TV Show,Adventure,6.5,5.1162,135,2020,ja
372,Green Zone,Movie,Adventure,6.485,6.259,2258,2010,en
377,Ghostbusters: Frozen Empire,Movie,Adventure,6.474,6.298,1913,2024,en
169,K.O.,Movie,Adventure,6.461,14.3231,220,2025,fr
594,Minions,Movie,Adventure,6.415,4.9805,10816,2015,en
355,Zathura: A Space Adventure,Movie,Adventure,6.4,7.1799,3412,2005,en
618,Kick-Ass 2,Movie,Adventure,6.4,5.1115,6342,2013,en
305,Robin Hood,Movie,Adventure,6.394,5.8734,4795,2010,en
185,Shrek Forever After,Movie,Adventure,6.387,12.061,7649,2010,en
186,Van Helsing,Movie,Adventure,6.384,11.45,6268,2004,en
534,The Karate Kid Part II,Movie,Adventure,6.329,4.6883,2347,1986,en
317,Triple Frontier,Movie,Adventure,6.3,6.6704,3360,2019,en
190,Shrek the Third,Movie,Adventure,6.297,11.5755,9394,2007,en
542,Rebel Moon - Part One: A Child of Fire,Movie,Adventure,6.245,5.2506,2376,2023,en
337,Antz,Movie,Adventure,6.2,7.3111,4573,1998,en
365,Road Trip,Movie,Adventure,6.2,6.4839,2040,2000,en
905,Rivers of Fate,TV Show,Adventure,6.2,7.0309,12,2025,pt
564,Dune,Movie,Adventure,6.175,5.3236,3237,1984,en
177,Journey 2: The Mysterious Island,Movie,Adventure,6.146,12.7899,4371,2012,en
188,Mission: Impossible II,Movie,Adventure,6.133,11.2251,7182,2000,en
410,The Legend of Zorro,Movie,Adventure,6.126,7.7831,2969,2005,en
404,Rebel Moon - Part Two: The Scargiver,Movie,Adventure,6.084,6.645,1340,2024,en
463,Journey to the Center of the Earth,Movie,Adventure,6.078,6.0267,4964,2008,en
407,The 355,Movie,Adventure,6.04,5.8766,1067,2022,en
473,Interceptor,Movie,Adventure,6.0,5.3409,778,2022,en
571,Spy Kids: Armageddon,Movie,Adventure,6.0,4.8189,160,2023,en
340,The 5th Wave,Movie,Adventure,5.94,7.2865,5867,2016,en
436,The Karate Kid Part III,Movie,Adventure,5.922,6.0513,1723,1989,en
222,Battleship,Movie,Adventure,5.876,8.0258,5700,2012,en
746,CID,TV Show,Adventure,5.875,17.2862,24,1998,hi
595,Saakini Daakini,Movie,Adventure,5.8,4.527,13,2022,te
327,Wrath of the Titans,Movie,Adventure,5.749,7.2286,4334,2012,en
488,Gods of Egypt,Movie,Adventure,5.7,5.6392,4186,2016,en
464,Hulk,Movie,Adventure,5.574,6.2282,6035,2003,en
322,How It Ends,Movie,Adventure,5.3,7.3917,1967,2018,en
254,The Ridiculous 6,Movie,Adventure,5.2,8.5156,1459,2015,en
946,PJ Masks,TV Show,Adventure,5.1,8.5813,49,2015,en
508,Adipurush,Movie,Adventure,4.827,5.6329,98,2023,hi
737,All of Us Are Dead,TV Show,Adventure,0.0,18.7051,0,2022,ko
738,Pokémon Horizons,TV Show,Animation,9.0,18.064,86,2023,ja
875,Numberblocks,TV Show,Animation,8.9,8.7968,14,2016,en
645,The Fragrant Flower Blooms with Dignity,TV Show,Animation,8.8,59.419,61,2025,ja
716,The Summer Hikaru Died,TV Show,Animation,8.8,26.8159,30,2025,ja
736,Arcane,TV Show,Animation,8.762,17.8762,5360,2021,en
657,Frieren: Beyond Journey's End,TV Show,Animation,8.76,47.1465,517,2023,ja
835,Avatar: The Last Airbender,TV Show,Animation,8.758,10.6058,4471,2005,en
673,The Apothecary Diaries,TV Show,Animation,8.7,32.7474,426,2023,ja
707,One Piece,TV Show,Animation,8.7,22.0537,4983,1999,ja
778,Fullmetal Alchemist: Brotherhood,TV Show,Animation,8.7,13.5315,2250,2009,ja
677,Hunter x Hunter,TV Show,Animation,8.666,34.7098,1940,2011,ja
892,Slam Dunk,TV Show,Animation,8.647,10.0168,932,1993,ja
713,Demon Slayer: Kimetsu no Yaiba,TV Show,Animation,8.643,23.0421,6852,2019,ja
632,Dan Da Dan,TV Show,Animation,8.6,76.8948,654,2024,ja
724,Fighting Spirit,TV Show,Animation,8.6,20.2859,1138,2000,ja
761,Death Note,TV Show,Animation,8.6,15.996,4509,2006,ja
808,Haikyu!!,TV Show,Animation,8.6,12.0237,1427,2014,ja
851,My Hero Academia,TV Show,Animation,8.6,9.9547,5071,2016,ja
917,Your Lie in April,TV Show,Animation,8.6,8.3192,1066,2014,ja
1028,Scavengers Reign,TV Show,Animation,8.6,6.8971,312,2023,en
828,Scissor Seven,TV Show,Animation,8.588,11.2536,733,2018,zh
651,JUJUTSU KAISEN,TV Show,Animation,8.575,49.208,3941,2020,ja
764,Neon Genesis Evangelion,TV Show,Animation,8.565,15.3845,1901,1995,ja
691,JoJo's Bizarre Adventure,TV Show,Animation,8.556,26.4554,1489,2012,ja
850,Dr. STONE,TV Show,Animation,8.547,9.0086,1557,2019,ja
918,Monster,TV Show,Animation,8.535,10.2602,677,2004,ja
699,BoJack Horseman,TV Show,Animation,8.5,22.431,2625,2014,en
751,The Rising of the Shield Hero,TV Show,Animation,8.5,16.5008,1463,2019,ja
773,Witch Watch,TV Show,Animation,8.5,17.1559,15,2025,ja
807,Delicious in Dungeon,TV Show,Animation,8.5,11.7793,255,2024,ja
809,Mob Psycho 100,TV Show,Animation,8.5,12.1956,1195,2016,ja
901,The Quintessential Quintuplets,TV Show,Animation,8.5,8.3373,722,2019,ja
1011,BLUE EYE SAMURAI,TV Show,Animation,8.5,6.5768,601,2023,en
1112,Violet Evergarden,TV Show,Animation,8.5,6.1463,873,2018,ja
1097,Vinland Saga,TV Show,Animation,8.499,5.6091,833,2019,ja
854,Black Clover,TV Show,Animation,8.497,9.8332,1987,2017,ja
1005,Cyberpunk: Edgerunners,TV Show,Animation,8.486,7.0009,1586,2022,ja
819,Record of Ragnarok,TV Show,Animation,8.451,11.054,1732,2021,ja
1060,Kuroko's Basketball,TV Show,Animation,8.426,6.2819,569,2012,ja
672,Naruto,TV Show,Animation,8.4,34.4372,5765,2002,ja
848,Dragons: Race to the Edge,TV Show,Animation,8.4,10.5997,445,2015,en
864,Rurouni Kenshin,TV Show,Animation,8.4,10.1052,127,2023,ja
876,BEASTARS,TV Show,Animation,8.4,8.6317,1219,2019,ja
955,Komi Can't Communicate,TV Show,Animation,8.4,8.1038,525,2021,ja
1050,KENGAN ASHURA,TV Show,Animation,8.4,6.025,996,2019,ja
1056,Great Teacher Onizuka,TV Show,Animation,8.4,6.5146,230,1999,ja
1108,Trollhunters: Tales of Arcadia,TV Show,Animation,8.4,5.5552,1114,2016,en
862,From Me to You: Kimi ni Todoke,TV Show,Animation,8.389,10.6586,328,2009,ja
665,Tougen Anki,TV Show,Animation,8.348,36.339,23,2025,ja
121,KPop Demon Hunters,Movie,Animation,8.331,176.5429,1371,2025,en
971,Dorohedoro,TV Show,Animation,8.32,6.343,366,2020,ja
1105,The Amazing Digital Circus,TV Show,Animation,8.318,5.1026,110,2023,en
140,The Wild Robot,Movie,Animation,8.315,22.7125,5338,2024,en
794,Teenage Mutant Ninja Turtles,TV Show,Animation,8.3,12.5223,750,2012,en
812,MASHLE: MAGIC AND MUSCLES,TV Show,Animation,8.3,12.525,565,2023,ja
893,My Happy Marriage,TV Show,Animation,8.3,8.7182,191,2023,ja
903,Wakfu,TV Show,Animation,8.3,7.794,105,2008,fr
951,Jurassic World: Chaos Theory,TV Show,Animation,8.3,7.5113,167,2024,en
1006,Castlevania,TV Show,Animation,8.3,7.0245,1433,2017,en
1016,The Disastrous Life of Saiki K.,TV Show,Animation,8.3,6.9013,343,2016,ja
1042,Charlotte,TV Show,Animation,8.3,5.7404,612,2015,ja
331,Neon Genesis Evangelion: The End of Evangelion,Movie,Animation,8.272,7.5826,1723,1997,ja
412,Klaus,Movie,Animation,8.235,5.8534,4347,2019,en
739,"Love, Death & Robots",TV Show,Animation,8.231,17.0759,3680,2019,en
830,Dragon Ball DAIMA,TV Show,Animation,8.208,10.5745,524,2024,ja
526,Ultraman: Rising,Movie,Animation,8.2,5.3685,343,2024,en
698,LEGO Ninjago: Dragons Rising,TV Show,Animation,8.2,24.0111,86,2023,en
747,My Little Pony: Friendship Is Magic,TV Show,Animation,8.2,18.4245,689,2010,en
762,Scooby-Doo! Mystery Incorporated,TV Show,Animation,8.2,14.2117,1060,2010,en
781,Yu-Gi-Oh! Duel Monsters,TV Show,Animation,8.2,12.67,985,2000,ja
798,The Seven Deadly Sins: Four Knights of the Apocalypse,TV Show,Animation,8.2,12.3618,191,2023,ja
888,Gurren Lagann,TV Show,Animation,8.2,9.1444,541,2007,ja
983,Captain Tsubasa,TV Show,Animation,8.2,6.6945,703,2018,ja
993,Blue Box,TV Show,Animation,8.2,6.9469,52,2024,ja
1074,The Dragon Prince,TV Show,Animation,8.2,5.2121,660,2018,en
421,Black Clover: Sword of the Wizard King,Movie,Animation,8.144,6.5908,320,2023,ja
246,Jujutsu Kaisen 0,Movie,Animation,8.121,10.2307,1547,2021,ja
642,SAKAMOTO DAYS,TV Show,Animation,8.117,53.1436,227,2025,ja
843,Hell's Paradise,TV Show,Animation,8.1,11.3707,329,2023,ja
846,Baki Hanma,TV Show,Animation,8.1,11.5524,521,2021,ja
869,BAKI,TV Show,Animation,8.1,8.9047,1331,2018,ja
884,Cells at Work!,TV Show,Animation,8.1,9.6354,287,2018,ja
1019,Inside Job,TV Show,Animation,8.1,6.8094,902,2021,en
371,New Gods: Nezha Reborn,Movie,Animation,8.098,6.5895,480,2021,zh
703,Case Closed (Detective Conan),TV Show,Animation,8.004,25.0237,711,1996,ja
644,Miraculous: Tales of Ladybug & Cat Noir,TV Show,Animation,8.0,51.7331,4514,2015,fr
933,Devil May Cry,TV Show,Animation,8.0,7.8168,240,2025,en
935,Jurassic World Camp Cretaceous,TV Show,Animation,8.0,7.3097,1871,2020,en
950,Dragon Quest: The Adventure of Dai,TV Show,Animation,8.0,7.4345,122,2020,ja
1032,Pantheon,TV Show,Animation,8.0,5.5701,180,2022,en
1111,Scott Pilgrim Takes Off,TV Show,Animation,8.0,4.8623,345,2023,en
731,Archer,TV Show,Animation,7.957,19.4792,1343,2009,en
711,Ninjago: Masters of Spinjitzu,TV Show,Animation,7.939,21.5226,748,2012,en
131,Ne Zha,Movie,Animation,7.914,43.2689,642,2019,zh
258,Suzume,Movie,Animation,7.91,8.9752,1537,2022,ja
591,A Whisker Away,Movie,Animation,7.9,5.0271,1437,2020,ja
675,Pokémon,TV Show,Animation,7.9,32.3592,2019,1997,ja
919,Gabby's Dollhouse,TV Show,Animation,7.9,8.5465,72,2021,en
1058,PLUTO,TV Show,Animation,7.9,6.3212,203,2023,ja
1067,The Venture Bros.,TV Show,Animation,7.9,7.1948,219,2004,en
616,Wish Dragon,Movie,Animation,7.881,4.9867,1405,2021,en
270,Nimona,Movie,Animation,7.862,7.423,1237,2023,en
752,The Loud House,TV Show,Animation,7.846,15.4993,547,2016,en
999,Hey Duggee,TV Show,Animation,7.8,6.8287,16,2014,en
1065,The Creature Cases,TV Show,Animation,7.8,6.7416,16,2022,en
141,Shrek,Movie,Animation,7.752,24.5795,17954,2001,en
811,Big Mouth,TV Show,Animation,7.7,12.6975,1150,2017,en
292,"Miraculous: Ladybug & Cat Noir, The Movie",Movie,Animation,7.623,7.3534,921,2023,fr
701,The Fairly OddParents,TV Show,Animation,7.6,23.6549,1046,2001,en
822,Mobile Suit Gundam SEED,TV Show,Animation,7.6,15.2249,51,2002,ja
879,YAIBA: Samurai Legend,TV Show,Animation,7.6,9.9493,11,2025,ja
899,Zom 100: Bucket List of the Dead,TV Show,Animation,7.6,8.0417,163,2023,ja
996,Pokémon Concierge,TV Show,Animation,7.6,5.4532,77,2023,ja
1001,Uncle from Another World,TV Show,Animation,7.599,6.1628,121,2022,ja
499,Wallace & Gromit: Vengeance Most Fowl,Movie,Animation,7.516,6.1657,545,2024,en
779,Long Story Short,TV Show,Animation,7.5,16.3128,13,2025,en
992,Kung Fu Panda: The Dragon Knight,TV Show,Animation,7.5,5.3981,240,2022,en
1035,Great Pretender,TV Show,Animation,7.5,8.4386,124,2020,ja
420,The Last: Naruto the Movie,Movie,Animation,7.458,6.6207,2336,2014,ja
902,Disenchantment,TV Show,Animation,7.44,9.2802,1208,2018,en
290,Leo,Movie,Animation,7.401,8.2332,1271,2023,en
978,Dawn of the Croods,TV Show,Animation,7.4,7.2236,96,2015,en
1106,Krapopolis,TV Show,Animation,7.4,5.6884,33,2023,en
1120,Yasuke,TV Show,Animation,7.4,3.9824,241,2021,ja
164,Shrek 2,Movie,Animation,7.301,15.6456,12896,2004,en
208,Despicable Me,Movie,Animation,7.3,11.3889,15574,2010,en
358,The Sea Beast,Movie,Animation,7.3,7.0082,1585,2022,en
740,Wolf King,TV Show,Animation,7.3,16.9042,32,2025,en
942,World Trigger,TV Show,Animation,7.3,7.504,42,2014,ja
450,The Prince of Egypt,Movie,Animation,7.296,5.432,4132,1998,en
615,5 Centimeters per Second,Movie,Animation,7.289,5.1524,2042,2007,ja
393,Sing: Thriller,Movie,Animation,7.2,6.6841,182,2024,en
425,One Piece Film Red,Movie,Animation,7.2,6.2006,1079,2022,ja
889,Beyblade X,TV Show,Animation,7.2,8.4888,8,2023,ja
910,Beyblade X,TV Show,Animation,7.2,8.4888,8,2023,ja
928,Grizzy & the Lemmings,TV Show,Animation,7.2,9.8563,29,2016,fr
527,Lost in Starlight,Movie,Animation,7.177,5.9373,99,2025,ko
242,My Hero Academia: You're Next,Movie,Animation,7.135,9.1689,163,2024,ja
478,Mary and The Witch's Flower,Movie,Animation,7.118,7.2611,840,2017,ja
245,Sing,Movie,Animation,7.1,9.2566,8197,2016,en
587,The Land Before Time,Movie,Animation,7.1,4.6229,2619,1988,en
844,Dragons: Rescue Riders,TV Show,Animation,7.1,10.7089,15,2019,en
932,The Smurfs,TV Show,Animation,7.1,7.5309,183,2021,fr
934,Octonauts,TV Show,Animation,7.1,7.7555,47,2010,en
1010,Rubble & Crew,TV Show,Animation,7.1,6.2255,31,2023,en
1021,Skull Island,TV Show,Animation,7.1,5.611,90,2023,en
183,Megamind,Movie,Animation,7.009,13.0161,7138,2010,en
134,Despicable Me 4,Movie,Animation,7.0,31.1078,2910,2024,en
174,The Garfield Movie,Movie,Animation,7.0,13.2857,1321,2024,en
282,Thelma the Unicorn,Movie,Animation,7.0,8.4934,180,2024,en
670,PAW Patrol,TV Show,Animation,7.0,34.3501,786,2013,en
908,Pocoyo,TV Show,Animation,7.0,8.6972,456,2005,en
1118,Catch! Teenieping,TV Show,Animation,7.0,5.5125,4,2020,ko
439,Chicken Run: Dawn of the Nugget,Movie,Animation,6.943,6.5623,824,2023,en
203,The Bad Guys: Haunted Heist,Movie,Animation,6.9,11.431,139,2024,en
248,Despicable Me 2,Movie,Animation,6.9,8.9518,11626,2013,en
367,The Witcher: Sirens of the Deep,Movie,Animation,6.9,7.1346,216,2025,en
1080,Kabaneri of the Iron Fortress,TV Show,Animation,6.9,5.8542,172,2016,ja
832,Masha and the Bear,TV Show,Animation,6.851,11.8328,407,2009,ru
370,Hotel Transylvania 3: Summer Vacation,Movie,Animation,6.849,6.5769,4566,2018,en
601,Mobile Suit Gundam SEED FREEDOM,Movie,Animation,6.8,5.2158,69,2024,ja
898,Pororo the Little Penguin,TV Show,Animation,6.8,7.9549,8,2003,ko
979,Chi's Sweet Home,TV Show,Animation,6.8,6.8122,17,2008,ja
230,Plankton: The Movie,Movie,Animation,6.72,9.4244,123,2025,en
460,Spellbound,Movie,Animation,6.667,5.616,276,2024,en
373,The Bad Guys: A Very Bad Holiday,Movie,Animation,6.6,6.9564,143,2023,en
710,Peppa Pig,TV Show,Animation,6.6,24.1233,708,2004,en
381,Puss in Boots,Movie,Animation,6.582,8.101,4289,2011,en
344,Orion and the Dark,Movie,Animation,6.532,7.0711,585,2024,en
171,Penguins of Madagascar,Movie,Animation,6.5,14.8077,4309,2014,en
295,The Spooky Tale of Captain Underpants: Hack-a-ween,Movie,Animation,6.5,7.3654,26,2019,en
960,Ghost in the Shell: SAC_2045,TV Show,Animation,6.5,5.1162,135,2020,ja
589,Cloudy with a Chance of Meatballs 2,Movie,Animation,6.441,6.9359,3339,2013,en
594,Minions,Movie,Animation,6.415,4.9805,10816,2015,en
900,Johnny Test,TV Show,Animation,6.4,9.8756,234,2005,en
185,Shrek Forever After,Movie,Animation,6.387,12.061,7649,2010,en
398,Fixed,Movie,Animation,6.366,6.2017,98,2025,en
190,Shrek the Third,Movie,Animation,6.297,11.5755,9394,2007,en
1030,The Garfield Show,TV Show,Animation,6.286,7.1319,105,2009,en
